Date,Day,Month,Year,Customer_Age,Age_Group,Customer_Gender,Country,State,Product_Category,Sub_Category,Product,Order_Quantity,Unit_Cost,Unit_Price,Profit,Cost,Revenue,
7/4/2013,4,July,2013,29,Young Adults (25-34),F,United States,California,Accessories,Tires and Tubes,LL Road Tire,10,$8 ,$21 ,$130 ,$80 ,$210 ,
9/29/2013,29,September,2013,29,Young Adults (25-34),F,United States,California,Accessories,Tires and Tubes,LL Road Tire,10,$8 ,$21 ,$130 ,$80 ,$210 ,
11/18/2013,18,November,2013,29,Young Adults (25-34),F,United States,California,Accessories,Tires and Tubes,LL Road Tire,10,$8 ,$21 ,$130 ,$80 ,$210 ,
9/10/2013,10,September,2013,20,Youth (<25),M,Australia,Queensland,Accessories,Tires and Tubes,Patch Kit/8 Patches,10,$1 ,$2 ,$10 ,$10 ,$20 ,
11/24/2013,24,November,2013,39,Adults (35-64),M,Germany,Hamburg,Accessories,Tires and Tubes,Touring Tire Tube,10,$2 ,$5 ,$30 ,$20 ,$50 ,
12/12/2013,12,December,2013,34,Young Adults (25-34),M,France,Seine Saint Denis,Accessories,Tires and Tubes,Road Tire Tube,10,$1 ,$4 ,$30 ,$10 ,$40 ,
9/8/2013,8,September,2013,18,Youth (<25),M,United Kingdom,England,Accessories,Tires and Tubes,Road Tire Tube,10,$1 ,$4 ,$30 ,$10 ,$40 ,
9/12/2013,12,September,2013,18,Youth (<25),M,United Kingdom,England,Accessories,Tires and Tubes,Road Tire Tube,10,$1 ,$4 ,$30 ,$10 ,$40 ,
10/2/2013,2,October,2013,18,Youth (<25),M,United Kingdom,England,Accessories,Tires and Tubes,Road Tire Tube,10,$1 ,$4 ,$30 ,$10 ,$40 ,
12/15/2013,15,December,2013,51,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,ML Mountain Tire,10,$11 ,$30 ,$190 ,$110 ,$300 ,
12/24/2013,24,December,2013,50,Adults (35-64),M,United States,Washington,Accessories,Tires and Tubes,LL Road Tire,10,$8 ,$21 ,$130 ,$80 ,$210 ,
10/26/2013,26,October,2013,46,Adults (35-64),F,United States,California,Accessories,Tires and Tubes,Mountain Tire Tube,10,$2 ,$5 ,$30 ,$20 ,$50 ,
8/21/2013,21,August,2013,43,Adults (35-64),F,Germany,Hessen,Accessories,Tires and Tubes,ML Mountain Tire,10,$11 ,$30 ,$190 ,$110 ,$300 ,
10/8/2013,8,October,2013,21,Youth (<25),F,Australia,New South Wales,Accessories,Tires and Tubes,Mountain Tire Tube,10,$2 ,$5 ,$30 ,$20 ,$50 ,
12/31/2013,31,December,2013,24,Youth (<25),F,Australia,South Australia,Accessories,Tires and Tubes,HL Mountain Tire,10,$13 ,$35 ,$220 ,$130 ,$350 ,
8/9/2013,9,August,2013,23,Youth (<25),M,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,Patch Kit/8 Patches,10,$1 ,$2 ,$10 ,$10 ,$20 ,
9/28/2013,28,September,2013,22,Youth (<25),F,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,10,$1 ,$2 ,$10 ,$10 ,$20 ,
10/12/2013,12,October,2013,25,Young Adults (25-34),M,United States,California,Accessories,Tires and Tubes,Mountain Tire Tube,10,$2 ,$5 ,$30 ,$20 ,$50 ,
11/28/2013,28,November,2013,30,Young Adults (25-34),F,United States,Oregon,Accessories,Tires and Tubes,Patch Kit/8 Patches,10,$1 ,$2 ,$10 ,$10 ,$20 ,
11/5/2013,5,November,2013,53,Adults (35-64),F,Australia,Queensland,Accessories,Tires and Tubes,Patch Kit/8 Patches,10,$1 ,$2 ,$10 ,$10 ,$20 ,
8/16/2013,16,August,2013,19,Youth (<25),M,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,10,$1 ,$2 ,$10 ,$10 ,$20 ,
9/19/2013,19,September,2013,61,Adults (35-64),M,United States,Oregon,Accessories,Tires and Tubes,Mountain Tire Tube,10,$2 ,$5 ,$30 ,$20 ,$50 ,
8/5/2013,5,August,2013,41,Adults (35-64),M,United States,Washington,Accessories,Tires and Tubes,Mountain Tire Tube,10,$2 ,$5 ,$30 ,$20 ,$50 ,
9/2/2013,2,September,2013,41,Adults (35-64),M,United States,Washington,Accessories,Tires and Tubes,Mountain Tire Tube,10,$2 ,$5 ,$30 ,$20 ,$50 ,
11/24/2013,24,November,2013,41,Adults (35-64),M,United States,Washington,Accessories,Tires and Tubes,Mountain Tire Tube,10,$2 ,$5 ,$30 ,$20 ,$50 ,
10/7/2013,7,October,2013,40,Adults (35-64),F,United States,Washington,Accessories,Tires and Tubes,Patch Kit/8 Patches,10,$1 ,$2 ,$10 ,$10 ,$20 ,
10/7/2013,7,October,2013,40,Adults (35-64),F,United States,Oregon,Accessories,Tires and Tubes,Road Tire Tube,10,$1 ,$4 ,$30 ,$10 ,$40 ,
11/6/2013,6,November,2013,24,Youth (<25),F,United States,Oregon,Accessories,Tires and Tubes,Patch Kit/8 Patches,10,$1 ,$2 ,$10 ,$10 ,$20 ,
9/14/2013,14,September,2013,43,Adults (35-64),F,United Kingdom,England,Accessories,Tires and Tubes,Touring Tire Tube,10,$2 ,$5 ,$30 ,$20 ,$50 ,
8/21/2013,21,August,2013,18,Youth (<25),F,United States,California,Accessories,Tires and Tubes,ML Mountain Tire,10,$11 ,$30 ,$190 ,$110 ,$300 ,
10/29/2013,29,October,2013,62,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,HL Road Tire,10,$12 ,$33 ,$210 ,$120 ,$330 ,
10/21/2013,21,October,2013,39,Adults (35-64),M,Germany,Saarland,Accessories,Tires and Tubes,Road Tire Tube,10,$1 ,$4 ,$30 ,$10 ,$40 ,
8/28/2013,28,August,2013,25,Young Adults (25-34),M,Australia,Queensland,Accessories,Tires and Tubes,Road Tire Tube,10,$1 ,$4 ,$30 ,$10 ,$40 ,
9/19/2013,19,September,2013,51,Adults (35-64),F,United States,California,Accessories,Tires and Tubes,Touring Tire Tube,10,$2 ,$5 ,$30 ,$20 ,$50 ,
11/25/2013,25,November,2013,60,Adults (35-64),F,United States,California,Accessories,Tires and Tubes,Road Tire Tube,10,$1 ,$4 ,$30 ,$10 ,$40 ,
8/31/2013,31,August,2013,38,Adults (35-64),F,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,10,$1 ,$2 ,$10 ,$10 ,$20 ,
10/6/2013,6,October,2013,30,Young Adults (25-34),F,Australia,Victoria,Accessories,Tires and Tubes,Patch Kit/8 Patches,10,$1 ,$2 ,$10 ,$10 ,$20 ,
11/13/2013,13,November,2013,38,Adults (35-64),F,Australia,Queensland,Accessories,Tires and Tubes,Mountain Tire Tube,10,$2 ,$5 ,$30 ,$20 ,$50 ,
10/10/2013,10,October,2013,58,Adults (35-64),F,Australia,New South Wales,Accessories,Tires and Tubes,LL Road Tire,10,$8 ,$21 ,$130 ,$80 ,$210 ,
9/5/2013,5,September,2013,26,Young Adults (25-34),M,France,Nord,Accessories,Tires and Tubes,Road Tire Tube,10,$1 ,$4 ,$30 ,$10 ,$40 ,
9/15/2013,15,September,2013,65,Seniors (64+),M,United Kingdom,England,Accessories,Tires and Tubes,Road Tire Tube,10,$1 ,$4 ,$30 ,$10 ,$40 ,
10/12/2013,12,October,2013,34,Young Adults (25-34),F,United Kingdom,England,Accessories,Tires and Tubes,Touring Tire Tube,10,$2 ,$5 ,$30 ,$20 ,$50 ,
9/5/2013,5,September,2013,27,Young Adults (25-34),F,United Kingdom,England,Accessories,Tires and Tubes,ML Road Tire,10,$9 ,$25 ,$160 ,$90 ,$250 ,
8/6/2013,6,August,2013,49,Adults (35-64),M,Australia,Tasmania,Accessories,Tires and Tubes,LL Road Tire,10,$8 ,$21 ,$130 ,$80 ,$210 ,
10/26/2013,26,October,2013,33,Young Adults (25-34),M,Australia,Victoria,Accessories,Tires and Tubes,LL Road Tire,10,$8 ,$21 ,$130 ,$80 ,$210 ,
9/7/2013,7,September,2013,33,Young Adults (25-34),M,United States,Washington,Accessories,Tires and Tubes,LL Mountain Tire,10,$9 ,$25 ,$160 ,$90 ,$250 ,
11/14/2013,14,November,2013,36,Adults (35-64),M,United States,Washington,Accessories,Tires and Tubes,Mountain Tire Tube,10,$2 ,$5 ,$30 ,$20 ,$50 ,
8/26/2013,26,August,2013,37,Adults (35-64),M,United States,Oregon,Accessories,Tires and Tubes,Patch Kit/8 Patches,10,$1 ,$2 ,$10 ,$10 ,$20 ,
8/25/2013,25,August,2013,28,Young Adults (25-34),F,United States,California,Accessories,Tires and Tubes,LL Road Tire,10,$8 ,$21 ,$130 ,$80 ,$210 ,
7/15/2013,15,July,2013,29,Young Adults (25-34),M,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,10,$1 ,$2 ,$10 ,$10 ,$20 ,
9/12/2013,12,September,2013,29,Young Adults (25-34),M,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,10,$1 ,$2 ,$10 ,$10 ,$20 ,
10/12/2013,12,October,2013,29,Young Adults (25-34),M,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,10,$1 ,$2 ,$10 ,$10 ,$20 ,
10/17/2013,17,October,2013,35,Adults (35-64),F,Canada,British Columbia,Accessories,Tires and Tubes,Mountain Tire Tube,10,$2 ,$5 ,$30 ,$20 ,$50 ,
12/20/2013,20,December,2013,35,Adults (35-64),F,Canada,British Columbia,Accessories,Tires and Tubes,Mountain Tire Tube,10,$2 ,$5 ,$30 ,$20 ,$50 ,
10/8/2013,8,October,2013,23,Youth (<25),M,United States,California,Accessories,Tires and Tubes,Touring Tire Tube,10,$2 ,$5 ,$30 ,$20 ,$50 ,
10/17/2013,17,October,2013,23,Youth (<25),M,United States,California,Accessories,Tires and Tubes,Touring Tire Tube,10,$2 ,$5 ,$30 ,$20 ,$50 ,
8/17/2013,17,August,2013,23,Youth (<25),F,United States,California,Accessories,Tires and Tubes,Touring Tire Tube,10,$2 ,$5 ,$30 ,$20 ,$50 ,
11/13/2013,13,November,2013,31,Young Adults (25-34),F,Germany,Bayern,Accessories,Tires and Tubes,Patch Kit/8 Patches,10,$1 ,$2 ,$10 ,$10 ,$20 ,
12/31/2013,31,December,2013,34,Young Adults (25-34),M,United Kingdom,England,Accessories,Tires and Tubes,Road Tire Tube,10,$1 ,$4 ,$30 ,$10 ,$40 ,
8/7/2013,7,August,2013,18,Youth (<25),F,United Kingdom,England,Accessories,Tires and Tubes,Road Tire Tube,10,$1 ,$4 ,$30 ,$10 ,$40 ,
12/27/2013,27,December,2013,22,Youth (<25),F,United Kingdom,England,Accessories,Tires and Tubes,Touring Tire Tube,10,$2 ,$5 ,$30 ,$20 ,$50 ,
8/2/2013,2,August,2013,26,Young Adults (25-34),F,Germany,Hamburg,Accessories,Tires and Tubes,Patch Kit/8 Patches,10,$1 ,$2 ,$10 ,$10 ,$20 ,
12/7/2013,7,December,2013,40,Adults (35-64),F,United States,California,Accessories,Tires and Tubes,Road Tire Tube,10,$1 ,$4 ,$30 ,$10 ,$40 ,
12/14/2013,14,December,2013,25,Young Adults (25-34),F,United States,Washington,Accessories,Tires and Tubes,Touring Tire Tube,10,$2 ,$5 ,$30 ,$20 ,$50 ,
12/27/2013,27,December,2013,25,Young Adults (25-34),F,United States,Washington,Accessories,Tires and Tubes,Touring Tire Tube,10,$2 ,$5 ,$30 ,$20 ,$50 ,
11/27/2013,27,November,2013,49,Adults (35-64),M,United States,Washington,Accessories,Tires and Tubes,Road Tire Tube,10,$1 ,$4 ,$30 ,$10 ,$40 ,
12/18/2013,18,December,2013,49,Adults (35-64),M,United States,Washington,Accessories,Tires and Tubes,Road Tire Tube,10,$1 ,$4 ,$30 ,$10 ,$40 ,
11/7/2013,7,November,2013,19,Youth (<25),F,United States,Washington,Accessories,Tires and Tubes,Road Tire Tube,10,$1 ,$4 ,$30 ,$10 ,$40 ,
11/19/2013,19,November,2013,21,Youth (<25),M,United States,Oregon,Accessories,Tires and Tubes,Road Tire Tube,10,$1 ,$4 ,$30 ,$10 ,$40 ,
9/24/2013,24,September,2013,35,Adults (35-64),M,United Kingdom,England,Accessories,Tires and Tubes,Touring Tire Tube,10,$2 ,$5 ,$30 ,$20 ,$50 ,
8/25/2013,25,August,2013,25,Young Adults (25-34),F,United States,California,Accessories,Tires and Tubes,Touring Tire Tube,10,$2 ,$5 ,$30 ,$20 ,$50 ,
12/29/2013,29,December,2013,53,Adults (35-64),F,France,Essonne,Accessories,Tires and Tubes,Touring Tire Tube,10,$2 ,$5 ,$30 ,$20 ,$50 ,
12/11/2013,11,December,2013,56,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,10,$1 ,$2 ,$10 ,$10 ,$20 ,
10/25/2013,25,October,2013,50,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,Touring Tire Tube,10,$2 ,$5 ,$30 ,$20 ,$50 ,
11/2/2013,2,November,2013,50,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,Touring Tire Tube,10,$2 ,$5 ,$30 ,$20 ,$50 ,
11/22/2013,22,November,2013,43,Adults (35-64),M,United States,Washington,Accessories,Tires and Tubes,Mountain Tire Tube,10,$2 ,$5 ,$30 ,$20 ,$50 ,
10/26/2013,26,October,2013,34,Young Adults (25-34),M,France,Hauts de Seine,Accessories,Tires and Tubes,Patch Kit/8 Patches,10,$1 ,$2 ,$10 ,$10 ,$20 ,
9/11/2013,11,September,2013,19,Youth (<25),F,United Kingdom,England,Accessories,Tires and Tubes,Road Tire Tube,10,$1 ,$4 ,$30 ,$10 ,$40 ,
11/18/2013,18,November,2013,19,Youth (<25),F,United Kingdom,England,Accessories,Tires and Tubes,Road Tire Tube,10,$1 ,$4 ,$30 ,$10 ,$40 ,
12/3/2013,3,December,2013,19,Youth (<25),F,United Kingdom,England,Accessories,Tires and Tubes,Road Tire Tube,10,$1 ,$4 ,$30 ,$10 ,$40 ,
8/14/2013,14,August,2013,28,Young Adults (25-34),M,United Kingdom,England,Accessories,Tires and Tubes,Touring Tire Tube,10,$2 ,$5 ,$30 ,$20 ,$50 ,
8/28/2013,28,August,2013,27,Young Adults (25-34),M,United Kingdom,England,Accessories,Tires and Tubes,LL Road Tire,10,$8 ,$21 ,$130 ,$80 ,$210 ,
12/19/2013,19,December,2013,27,Young Adults (25-34),M,United Kingdom,England,Accessories,Tires and Tubes,LL Road Tire,10,$8 ,$21 ,$130 ,$80 ,$210 ,
7/15/2013,15,July,2013,41,Adults (35-64),F,United Kingdom,England,Accessories,Tires and Tubes,Road Tire Tube,10,$1 ,$4 ,$30 ,$10 ,$40 ,
9/2/2013,2,September,2013,59,Adults (35-64),F,Australia,Tasmania,Accessories,Tires and Tubes,Touring Tire Tube,10,$2 ,$5 ,$30 ,$20 ,$50 ,
12/30/2013,30,December,2013,58,Adults (35-64),F,United States,Washington,Accessories,Tires and Tubes,Patch Kit/8 Patches,10,$1 ,$2 ,$10 ,$10 ,$20 ,
8/30/2013,30,August,2013,28,Young Adults (25-34),M,United States,Washington,Accessories,Tires and Tubes,Patch Kit/8 Patches,10,$1 ,$2 ,$10 ,$10 ,$20 ,
11/3/2013,3,November,2013,37,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,Road Tire Tube,10,$1 ,$4 ,$30 ,$10 ,$40 ,
10/26/2013,26,October,2013,60,Adults (35-64),F,Australia,New South Wales,Accessories,Tires and Tubes,Road Tire Tube,10,$1 ,$4 ,$30 ,$10 ,$40 ,
8/28/2013,28,August,2013,22,Youth (<25),F,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,Road Tire Tube,10,$1 ,$4 ,$30 ,$10 ,$40 ,
12/13/2013,13,December,2013,22,Youth (<25),F,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,Road Tire Tube,10,$1 ,$4 ,$30 ,$10 ,$40 ,
11/8/2013,8,November,2013,31,Young Adults (25-34),M,United States,California,Clothing,Vests,"Classic Vest, L",10,$24 ,$64 ,$400 ,$240 ,$640 ,
9/11/2013,11,September,2013,19,Youth (<25),F,United Kingdom,England,Clothing,Vests,"Classic Vest, M",10,$24 ,$64 ,$400 ,$240 ,$640 ,
9/8/2013,8,September,2013,26,Young Adults (25-34),M,Canada,British Columbia,Clothing,Vests,"Classic Vest, S",10,$24 ,$64 ,$400 ,$240 ,$640 ,
8/19/2013,19,August,2013,30,Young Adults (25-34),F,United Kingdom,England,Clothing,Vests,"Classic Vest, L",10,$24 ,$64 ,$400 ,$240 ,$640 ,
9/4/2013,4,September,2013,36,Adults (35-64),F,United States,Washington,Clothing,Vests,"Classic Vest, L",10,$24 ,$64 ,$400 ,$240 ,$640 ,
9/14/2013,14,September,2013,18,Youth (<25),M,Australia,New South Wales,Clothing,Vests,"Classic Vest, S",10,$24 ,$64 ,$400 ,$240 ,$640 ,
8/1/2013,1,August,2013,21,Youth (<25),M,United States,California,Clothing,Vests,"Classic Vest, S",10,$24 ,$64 ,$400 ,$240 ,$640 ,
7/19/2013,19,July,2013,32,Young Adults (25-34),F,United States,Oregon,Accessories,Bike Racks,Hitch Rack - 4-Bike,9,$45 ,$120 ,$675 ,$405 ,"$1,080 ",
7/17/2013,17,July,2013,24,Youth (<25),F,Australia,Queensland,Accessories,Bike Racks,Hitch Rack - 4-Bike,9,$45 ,$120 ,$675 ,$405 ,"$1,080 ",
9/29/2013,29,September,2013,25,Young Adults (25-34),M,United States,California,Accessories,Bike Racks,Hitch Rack - 4-Bike,9,$45 ,$120 ,$675 ,$405 ,"$1,080 ",
11/28/2013,28,November,2013,28,Young Adults (25-34),F,United States,Washington,Accessories,Bike Racks,Hitch Rack - 4-Bike,9,$45 ,$120 ,$675 ,$405 ,"$1,080 ",
9/9/2013,9,September,2013,47,Adults (35-64),M,Canada,British Columbia,Accessories,Bike Racks,Hitch Rack - 4-Bike,9,$45 ,$120 ,$675 ,$405 ,"$1,080 ",
11/22/2013,22,November,2013,28,Young Adults (25-34),F,United Kingdom,England,Accessories,Bike Racks,Hitch Rack - 4-Bike,9,$45 ,$120 ,$675 ,$405 ,"$1,080 ",
9/11/2013,11,September,2013,39,Adults (35-64),M,United States,California,Accessories,Bike Racks,Hitch Rack - 4-Bike,9,$45 ,$120 ,$675 ,$405 ,"$1,080 ",
10/26/2013,26,October,2013,18,Youth (<25),M,Australia,South Australia,Accessories,Bike Racks,Hitch Rack - 4-Bike,9,$45 ,$120 ,$675 ,$405 ,"$1,080 ",
11/13/2013,13,November,2013,57,Adults (35-64),M,United States,Washington,Accessories,Bike Racks,Hitch Rack - 4-Bike,9,$45 ,$120 ,$675 ,$405 ,"$1,080 ",
10/3/2013,3,October,2013,18,Youth (<25),F,United Kingdom,England,Accessories,Bike Racks,Hitch Rack - 4-Bike,9,$45 ,$120 ,$675 ,$405 ,"$1,080 ",
10/3/2013,3,October,2013,34,Young Adults (25-34),F,United States,Oregon,Accessories,Bike Racks,Hitch Rack - 4-Bike,9,$45 ,$120 ,$675 ,$405 ,"$1,080 ",
9/12/2013,12,September,2013,31,Young Adults (25-34),F,Australia,Queensland,Accessories,Bike Stands,All-Purpose Bike Stand,9,$59 ,$159 ,$900 ,$531 ,"$1,431 ",
12/19/2013,19,December,2013,19,Youth (<25),M,United Kingdom,England,Accessories,Bike Stands,All-Purpose Bike Stand,9,$59 ,$159 ,$900 ,$531 ,"$1,431 ",
10/15/2013,15,October,2013,57,Adults (35-64),M,United States,Washington,Accessories,Bike Stands,All-Purpose Bike Stand,9,$59 ,$159 ,$900 ,$531 ,"$1,431 ",
10/5/2013,5,October,2013,23,Youth (<25),M,Australia,Tasmania,Accessories,Bike Stands,All-Purpose Bike Stand,9,$59 ,$159 ,$900 ,$531 ,"$1,431 ",
11/28/2013,28,November,2013,49,Adults (35-64),M,United States,Washington,Accessories,Bike Stands,All-Purpose Bike Stand,9,$59 ,$159 ,$900 ,$531 ,"$1,431 ",
11/15/2013,15,November,2013,33,Young Adults (25-34),F,Australia,New South Wales,Accessories,Bike Stands,All-Purpose Bike Stand,9,$59 ,$159 ,$900 ,$531 ,"$1,431 ",
10/27/2013,27,October,2013,19,Youth (<25),F,Germany,Nordrhein-Westfalen,Accessories,Bike Stands,All-Purpose Bike Stand,9,$59 ,$159 ,$900 ,$531 ,"$1,431 ",
12/19/2013,19,December,2013,22,Youth (<25),M,Australia,New South Wales,Accessories,Bike Stands,All-Purpose Bike Stand,9,$59 ,$159 ,$900 ,$531 ,"$1,431 ",
11/11/2013,11,November,2013,31,Young Adults (25-34),M,United Kingdom,England,Accessories,Bike Stands,All-Purpose Bike Stand,9,$59 ,$159 ,$900 ,$531 ,"$1,431 ",
9/17/2013,17,September,2013,36,Adults (35-64),M,Australia,Victoria,Accessories,Bottles and Cages,Water Bottle - 30 oz.,9,$2 ,$5 ,$27 ,$18 ,$45 ,
11/2/2013,2,November,2013,57,Adults (35-64),M,France,Seine Saint Denis,Accessories,Bottles and Cages,Water Bottle - 30 oz.,9,$2 ,$5 ,$27 ,$18 ,$45 ,
7/5/2013,5,July,2013,46,Adults (35-64),M,France,Seine Saint Denis,Accessories,Bottles and Cages,Water Bottle - 30 oz.,9,$2 ,$5 ,$27 ,$18 ,$45 ,
10/14/2013,14,October,2013,23,Youth (<25),M,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,9,$2 ,$5 ,$27 ,$18 ,$45 ,
10/25/2013,25,October,2013,30,Young Adults (25-34),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,9,$2 ,$5 ,$27 ,$18 ,$45 ,
10/7/2013,7,October,2013,18,Youth (<25),M,Canada,British Columbia,Accessories,Bottles and Cages,Mountain Bottle Cage,9,$4 ,$10 ,$54 ,$36 ,$90 ,
10/6/2013,6,October,2013,29,Young Adults (25-34),M,United Kingdom,England,Accessories,Bottles and Cages,Water Bottle - 30 oz.,9,$2 ,$5 ,$27 ,$18 ,$45 ,
10/14/2013,14,October,2013,29,Young Adults (25-34),M,United Kingdom,England,Accessories,Bottles and Cages,Water Bottle - 30 oz.,9,$2 ,$5 ,$27 ,$18 ,$45 ,
8/30/2013,30,August,2013,35,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,9,$2 ,$5 ,$27 ,$18 ,$45 ,
10/25/2013,25,October,2013,37,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,9,$2 ,$5 ,$27 ,$18 ,$45 ,
10/13/2013,13,October,2013,21,Youth (<25),M,United States,California,Accessories,Bottles and Cages,Mountain Bottle Cage,9,$4 ,$10 ,$54 ,$36 ,$90 ,
10/15/2013,15,October,2013,24,Youth (<25),M,Canada,British Columbia,Accessories,Bottles and Cages,Mountain Bottle Cage,9,$4 ,$10 ,$54 ,$36 ,$90 ,
11/10/2013,10,November,2013,41,Adults (35-64),F,Germany,Bayern,Accessories,Bottles and Cages,Road Bottle Cage,9,$3 ,$9 ,$54 ,$27 ,$81 ,
11/1/2013,1,November,2013,47,Adults (35-64),F,United States,Oregon,Accessories,Bottles and Cages,Mountain Bottle Cage,9,$4 ,$10 ,$54 ,$36 ,$90 ,
8/3/2013,3,August,2013,58,Adults (35-64),F,Canada,British Columbia,Accessories,Bottles and Cages,Mountain Bottle Cage,9,$4 ,$10 ,$54 ,$36 ,$90 ,
8/10/2013,10,August,2013,37,Adults (35-64),F,Germany,Bayern,Accessories,Bottles and Cages,Mountain Bottle Cage,9,$4 ,$10 ,$54 ,$36 ,$90 ,
12/19/2013,19,December,2013,47,Adults (35-64),F,United Kingdom,England,Accessories,Bottles and Cages,Mountain Bottle Cage,9,$4 ,$10 ,$54 ,$36 ,$90 ,
12/14/2013,14,December,2013,47,Adults (35-64),M,France,Seine Saint Denis,Accessories,Bottles and Cages,Water Bottle - 30 oz.,9,$2 ,$5 ,$27 ,$18 ,$45 ,
12/23/2013,23,December,2013,47,Adults (35-64),M,France,Seine Saint Denis,Accessories,Bottles and Cages,Water Bottle - 30 oz.,9,$2 ,$5 ,$27 ,$18 ,$45 ,
9/12/2013,12,September,2013,33,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,9,$2 ,$5 ,$27 ,$18 ,$45 ,
12/21/2013,21,December,2013,20,Youth (<25),F,Germany,Saarland,Accessories,Bottles and Cages,Mountain Bottle Cage,9,$4 ,$10 ,$54 ,$36 ,$90 ,
11/29/2013,29,November,2013,23,Youth (<25),F,United Kingdom,England,Accessories,Bottles and Cages,Water Bottle - 30 oz.,9,$2 ,$5 ,$27 ,$18 ,$45 ,
7/17/2013,17,July,2013,48,Adults (35-64),F,Germany,Hessen,Accessories,Bottles and Cages,Water Bottle - 30 oz.,9,$2 ,$5 ,$27 ,$18 ,$45 ,
11/23/2013,23,November,2013,23,Youth (<25),F,Australia,Victoria,Accessories,Bottles and Cages,Water Bottle - 30 oz.,9,$2 ,$5 ,$27 ,$18 ,$45 ,
10/23/2013,23,October,2013,22,Youth (<25),M,United States,Oregon,Accessories,Bottles and Cages,Mountain Bottle Cage,9,$4 ,$10 ,$54 ,$36 ,$90 ,
12/5/2013,5,December,2013,53,Adults (35-64),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,9,$2 ,$5 ,$27 ,$18 ,$45 ,
11/19/2013,19,November,2013,36,Adults (35-64),F,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,9,$2 ,$5 ,$27 ,$18 ,$45 ,
12/23/2013,23,December,2013,36,Adults (35-64),F,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,9,$2 ,$5 ,$27 ,$18 ,$45 ,
12/15/2013,15,December,2013,30,Young Adults (25-34),F,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,9,$2 ,$5 ,$27 ,$18 ,$45 ,
11/3/2013,3,November,2013,58,Adults (35-64),F,Australia,South Australia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,9,$2 ,$5 ,$27 ,$18 ,$45 ,
8/30/2013,30,August,2013,44,Adults (35-64),M,United States,California,Accessories,Bottles and Cages,Road Bottle Cage,9,$3 ,$9 ,$54 ,$27 ,$81 ,
10/17/2013,17,October,2013,55,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,9,$2 ,$5 ,$27 ,$18 ,$45 ,
10/13/2013,13,October,2013,22,Youth (<25),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,9,$2 ,$5 ,$27 ,$18 ,$45 ,
11/13/2013,13,November,2013,18,Youth (<25),F,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,9,$2 ,$5 ,$27 ,$18 ,$45 ,
